step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1738,79812,3476,0.010331972267294988,1.0,1.0,,,,,
1739,79862,3478,0.009565421847374864,1.0,1.0,,,,,
1740,79912,3480,0.00980966481282697,1.0,1.0,,,,,
1741,79962,3482,0.009066749876213292,1.0,1.0,,,,,
1742,80012,3484,0.006610154212084468,1.0,1.0,,,,,
1743,80062,3486,0.01425887929212915,1.0,1.0,,,,,
1744,80112,3488,0.007914076097660351,1.0,1.0,,,,,
1745,80146,3490,0.01273551305867869,1.0,1.0,0.007498562455970539,1.0,1.0,,
1746,80196,3492,0.0098816733090329,1.0,1.0,,,,,
1747,80246,3494,0.010100436598644744,1.0,1.0,,,,,
1748,80296,3496,0.007544752347935932,1.0,1.0,,,,,
1749,80346,3498,0.007316941932797741,1.0,1.0,,,,,
1750,80396,3500,0.01248763755964698,1.0,1.0,,,,,
1751,80446,3502,0.008658455724592689,1.0,1.0,,,,,
1752,80496,3504,0.007918356552534457,1.0,1.0,,,,,
1753,80546,3506,0.011145316117345677,1.0,1.0,0.010831044553265199,1.0,1.0,,
1754,80596,3508,0.009268798517187331,1.0,1.0,,,,,
1755,80646,3510,0.007422981992568034,1.0,1.0,,,,,
1756,80680,3512,0.011487369509503652,1.0,1.0,,,,,
1757,80730,3514,0.013220149721723829,1.0,1.0,,,,,
1758,80780,3516,0.01160180341457893,1.0,1.0,,,,,
1759,80830,3518,0.008227997306670433,1.0,1.0,,,,,
1760,80880,3520,0.009523680878488297,1.0,1.0,,,,,
1761,80930,3522,0.007207351825745719,1.0,1.0,0.0076764899106080975,1.0,1.0,,
1762,80964,3524,0.014633691318366575,1.0,1.0,,,,,
1763,81014,3526,0.005786176101892883,1.0,1.0,,,,,
1764,81064,3528,0.007109039692128742,1.0,1.0,,,,,
1765,81098,3530,0.013353498057513204,1.0,1.0,,,,,
1766,81148,3532,0.006731339445688604,1.0,1.0,,,,,
1767,81198,3534,0.007598089485248541,1.0,1.0,,,,,
1768,81248,3536,0.006746289111590614,1.0,1.0,,,,,
1769,81282,3538,0.013142673935420818,1.0,1.0,0.04294285175372352,1.0,1.0,,
1770,81332,3540,0.006783557650337571,1.0,1.0,,,,,
1771,81382,3542,0.00923116471350795,1.0,1.0,,,,,
1772,81432,3544,0.008034065211235961,1.0,1.0,,,,,
1773,81482,3546,0.00894424755550195,1.0,1.0,,,,,
1774,81532,3548,0.008318984923008277,1.0,1.0,,,,,
1775,81582,3550,0.006523312298090029,1.0,1.0,,,,,
1776,81632,3552,0.008477901415174073,1.0,1.0,,,,,
1777,81682,3554,0.008698756479947747,1.0,1.0,0.015186391811871544,1.0,1.0,,
1778,81716,3556,0.010599770436201937,1.0,1.0,,,,,
1779,81750,3558,0.01060711659002891,1.0,1.0,,,,,
1780,81784,3560,0.014758104201756625,1.0,1.0,,,,,
1781,81834,3562,0.008215743693706373,1.0,1.0,,,,,
1782,81884,3564,0.008456378778988666,1.0,1.0,,,,,
1783,81934,3566,0.00729834406572536,1.0,1.0,,,,,
1784,81984,3568,0.011614145930569182,1.0,1.0,,,,,
1785,82034,3570,0.006614885403739664,1.0,1.0,0.011751375222397654,1.0,1.0,,
1786,82068,3572,0.013723934377862863,1.0,1.0,,,,,
1787,82102,3574,0.012982140551739574,1.0,1.0,,,,,
1788,82152,3576,0.006603209933797795,1.0,1.0,,,,,
1789,82202,3578,0.006247059942231583,1.0,1.0,,,,,
1790,82252,3580,0.016404058103134955,1.0,1.0,,,,,
1791,82286,3582,0.012870115319356045,1.0,1.0,,,,,
1792,82336,3584,0.006892387855535844,1.0,1.0,,,,,
1793,82386,3586,0.008958461013802056,1.0,1.0,0.008303562513100929,1.0,1.0,,
1794,82420,3588,0.010108362488151385,1.0,1.0,,,,,
1795,82470,3590,0.00957383225998664,1.0,1.0,,,,,
1796,82520,3592,0.005681283460765533,1.0,1.0,,,,,
1797,82570,3594,0.007271937475563088,1.0,1.0,,,,,
1798,82620,3596,0.0074956241923651605,1.0,1.0,,,,,
1799,82670,3598,0.007107671254233311,1.0,1.0,,,,,
1800,82704,3600,0.009276778351736539,1.0,1.0,,,,,
1801,82738,3602,0.01574957378587527,1.0,1.0,0.009452372810029412,1.0,1.0,,
1802,82788,3604,0.00908070699997855,1.0,1.0,,,,,
1803,82838,3606,0.0067760648727066075,1.0,1.0,,,,,
1804,82888,3608,0.010974104754027394,1.0,1.0,,,,,
1805,82938,3610,0.008335073287028458,1.0,1.0,,,,,
1806,82988,3612,0.006211821468668291,1.0,1.0,,,,,
1807,83038,3614,0.010616021724813436,1.0,1.0,,,,,
1808,83088,3616,0.011576694767582012,1.0,1.0,,,,,
1809,83138,3618,0.00767398852610654,1.0,1.0,0.013125369217170071,1.0,1.0,,
1810,83188,3620,0.005755320079192642,1.0,1.0,,,,,
1811,83222,3622,0.013154384293447521,1.0,1.0,,,,,
1812,83272,3624,0.008995468243584243,1.0,1.0,,,,,
1813,83322,3626,0.008320527134830134,1.0,1.0,,,,,
1814,83356,3628,0.010255460444979008,1.0,1.0,,,,,
1815,83406,3630,0.012150012149047595,1.0,1.0,,,,,
1816,83456,3632,0.007826670520935865,1.0,1.0,,,,,
1817,83506,3634,0.006251436362011684,1.0,1.0,0.009028737524522512,1.0,1.0,,
1818,83540,3636,0.01894703394525088,1.0,1.0,,,,,
1819,83590,3638,0.01001176824891066,1.0,1.0,,,,,
1820,83640,3640,0.005979004347874101,1.0,1.0,,,,,
1821,83674,3642,0.012728292578289313,1.0,1.0,,,,,
1822,83724,3644,0.006396793047802305,1.0,1.0,,,,,
1823,83758,3646,0.010836492595644814,1.0,1.0,,,,,
1824,83808,3648,0.008742873793003885,1.0,1.0,,,,,
1825,83858,3650,0.007018006550557819,1.0,1.0,0.007950741033860141,1.0,1.0,,
1826,83908,3652,0.00955747586933948,1.0,1.0,,,,,
1827,83942,3654,0.012530994432058833,1.0,1.0,,,,,
1828,83976,3656,0.016476234726176243,1.0,1.0,,,,,
1829,84026,3658,0.01119143737385779,1.0,1.0,,,,,
1830,84076,3660,0.00844179880841769,1.0,1.0,,,,,
1831,84126,3662,0.007569454741475663,1.0,1.0,,,,,
1832,84176,3664,0.009069686025144774,1.0,1.0,,,,,
1833,84226,3666,0.010093405512422273,1.0,1.0,0.018611010795802657,1.0,1.0,,
1834,84276,3668,0.008410829288235746,1.0,1.0,,,,,
1835,84310,3670,0.015417853209009992,1.0,1.0,,,,,
1836,84360,3672,0.007650421160772869,1.0,1.0,,,,,
1837,84394,3674,0.010933842241173579,1.0,1.0,,,,,
1838,84444,3676,0.008763172271850597,1.0,1.0,,,,,
1839,84478,3678,0.009537469340595807,1.0,1.0,,,,,
1840,84528,3680,0.007861897740840599,1.0,1.0,,,,,
1841,84578,3682,0.007978813994825107,1.0,1.0,0.015457381178664492,1.0,1.0,,
1842,84628,3684,0.008773017381644288,1.0,1.0,,,,,
1843,84662,3686,0.01925035536183842,1.0,1.0,,,,,
1844,84712,3688,0.011660940361013368,1.0,1.0,,,,,
1845,84762,3690,0.008650829801780257,1.0,1.0,,,,,
1846,84796,3692,0.010255080380688921,1.0,1.0,,,,,
1847,84830,3694,0.012852114873076062,1.0,1.0,,,,,
1848,84880,3696,0.007154295405683797,1.0,1.0,,,,,
1849,84914,3698,0.008936942195932716,1.0,1.0,0.008722926948928487,1.0,1.0,,
1850,84948,3700,0.011169473819484212,1.0,1.0,,,,,
1851,84998,3702,0.007357203836863752,1.0,1.0,,,,,
1852,85048,3704,0.009352472094406039,1.0,1.0,,,,,
1853,85098,3706,0.009140229427875396,1.0,1.0,,,,,
1854,85148,3708,0.009037070361229858,1.0,1.0,,,,,
1855,85198,3710,0.006426296899894623,1.0,1.0,,,,,
1856,85248,3712,0.006661283856179901,1.0,1.0,,,,,
1857,85282,3714,0.012054176265522258,1.0,1.0,0.009858099068313114,1.0,1.0,,
1858,85332,3716,0.007364779619635786,1.0,1.0,,,,,
1859,85382,3718,0.006240889328964082,1.0,1.0,,,,,
1860,85432,3720,0.007828862820040285,1.0,1.0,,,,,
1861,85482,3722,0.008965289555259612,1.0,1.0,,,,,
1862,85532,3724,0.007103177299132614,1.0,1.0,,,,,
1863,85582,3726,0.009075314536826794,1.0,1.0,,,,,
1864,85616,3728,0.011522536171157753,1.0,1.0,,,,,
1865,85666,3730,0.006376072677236759,1.0,1.0,0.007683504360077601,1.0,1.0,,
1866,85700,3732,0.012080352384614345,1.0,1.0,,,,,
1867,85750,3734,0.007651080504577977,1.0,1.0,,,,,
1868,85800,3736,0.01686974761049593,1.0,1.0,,,,,
1869,85850,3738,0.015797545966361216,1.0,1.0,,,,,
1870,85900,3740,0.009603475419321134,1.0,1.0,,,,,
1871,85950,3742,0.008384616688024095,1.0,1.0,,,,,
1872,85984,3744,0.011849290865611692,1.0,1.0,,,,,
1873,86018,3746,0.013116968187424334,1.0,1.0,0.00975868200780269,1.0,1.0,,
1874,86068,3748,0.00651203499422067,1.0,1.0,,,,,
1875,86118,3750,0.008827048888431175,1.0,1.0,,,,,
1876,86168,3752,0.012865679910845152,1.0,1.0,,,,,
1877,86202,3754,0.012876361447811461,1.0,1.0,,,,,
1878,86252,3756,0.009578964930306787,1.0,1.0,,,,,
1879,86302,3758,0.010549646629748206,1.0,1.0,,,,,
1880,86352,3760,0.008729239532442534,1.0,1.0,,,,,
1881,86402,3762,0.00851944714061631,1.0,1.0,0.02101143571217421,1.0,1.0,,
1882,86436,3764,0.012609526108452087,1.0,1.0,,,,,
1883,86470,3766,0.008305143780913796,1.0,1.0,,,,,
1884,86520,3768,0.008715782773345875,1.0,1.0,,,,,
1885,86570,3770,0.006376977301930917,1.0,1.0,,,,,
1886,86620,3772,0.007472368959047344,1.0,1.0,,,,,
1887,86654,3774,0.008484952639134064,1.0,1.0,,,,,
1888,86704,3776,0.007713909401863929,1.0,1.0,,,,,
1889,86754,3778,0.008692238765945224,1.0,1.0,0.007605695147339495,1.0,1.0,,
1890,86804,3780,0.010315339057110578,1.0,1.0,,,,,
1891,86854,3782,0.008853404375682127,1.0,1.0,,,,,
1892,86904,3784,0.009971302161673634,1.0,1.0,,,,,
1893,86954,3786,0.007175868450315193,1.0,1.0,,,,,
1894,87004,3788,0.006377371503914824,1.0,1.0,,,,,
1895,87054,3790,0.006538137535795747,1.0,1.0,,,,,
1896,87104,3792,0.008830351490981533,1.0,1.0,,,,,
1897,87154,3794,0.00919845262740182,1.0,1.0,0.01081507970106287,1.0,1.0,,
1898,87204,3796,0.00594453729477891,1.0,1.0,,,,,
1899,87254,3798,0.008663321656372317,1.0,1.0,,,,,
1900,87304,3800,0.007070425748127795,1.0,1.0,,,,,
1901,87338,3802,0.011929386986302006,1.0,1.0,,,,,
1902,87388,3804,0.008572935732693927,1.0,1.0,,,,,
1903,87438,3806,0.008717557915712557,1.0,1.0,,,,,
1904,87488,3808,0.008786015933618881,1.0,1.0,,,,,
1905,87538,3810,0.009008476401720597,1.0,1.0,0.013333228766010733,1.0,1.0,,
1906,87588,3812,0.008472926824310889,1.0,1.0,,,,,
1907,87638,3814,0.00973938885936993,1.0,1.0,,,,,
1908,87688,3816,0.007567535181319728,1.0,1.0,,,,,
1909,87722,3818,0.009143176641377407,1.0,1.0,,,,,
1910,87772,3820,0.006192842417730163,1.0,1.0,,,,,
1911,87822,3822,0.007578072527144287,1.0,1.0,,,,,
1912,87872,3824,0.007538409737996972,1.0,1.0,,,,,
1913,87906,3826,0.008742560455125671,1.0,1.0,0.010121305527184933,1.0,1.0,,
1914,87956,3828,0.010143667761722099,1.0,1.0,,,,,
1915,88006,3830,0.011562983758713017,1.0,1.0,,,,,
1916,88056,3832,0.004725593904567991,1.0,1.0,,,,,
1917,88106,3834,0.008935964722577409,1.0,1.0,,,,,
1918,88156,3836,0.00888786231013152,1.0,1.0,,,,,
1919,88190,3838,0.011139142154654563,1.0,1.0,,,,,
1920,88224,3840,0.0077975484359092215,1.0,1.0,,,,,
1921,88258,3842,0.008925051838104991,1.0,1.0,0.0070432170021892185,1.0,1.0,,
1922,88308,3844,0.00757500657852082,1.0,1.0,,,,0.996874988079071,0.9968703148425786
1923,88358,3846,0.008039147537343373,1.0,1.0,,,,,
1924,88392,3848,0.011848746102695599,1.0,1.0,,,,,
1925,88442,3850,0.007268331689589142,1.0,1.0,,,,,
1926,88492,3852,0.007909909128421188,1.0,1.0,,,,,
1927,88542,3854,0.007477069820899185,1.0,1.0,,,,,
1928,88592,3856,0.0045085478812746755,1.0,1.0,,,,,
1929,88642,3858,0.006487202622872702,1.0,1.0,0.011665735071851913,1.0,1.0,,
1930,88692,3860,0.007193577549790575,1.0,1.0,,,,,
1931,88742,3862,0.0069184171568364644,1.0,1.0,,,,,
1932,88792,3864,0.007650809053047852,1.0,1.0,,,,,
1933,88826,3866,0.005511695988458315,1.0,1.0,,,,,
1934,88876,3868,0.007307080186569692,1.0,1.0,,,,,
1935,88910,3870,0.010649272172747148,1.0,1.0,,,,,
1936,88960,3872,0.007686433653271554,1.0,1.0,,,,,
1937,88994,3874,0.011398212439112284,1.0,1.0,0.0073149468348332886,1.0,1.0,,
1938,89044,3876,0.006396780144646452,1.0,1.0,,,,,
1939,89094,3878,0.006962261797882737,1.0,1.0,,,,,
1940,89144,3880,0.004931310019402796,1.0,1.0,,,,,
1941,89178,3882,0.010779199118198904,1.0,1.0,,,,,
1942,89228,3884,0.008376283824757897,1.0,1.0,,,,,
1943,89278,3886,0.0051444690862877005,1.0,1.0,,,,,
1944,89328,3888,0.007526775095610674,1.0,1.0,,,,,
1945,89378,3890,0.005338194740225693,1.0,1.0,0.006816581656257388,1.0,1.0,,
1946,89428,3892,0.007540711999907519,1.0,1.0,,,,,
1947,89478,3894,0.008183067087852578,1.0,1.0,,,,,
1948,89528,3896,0.008771508828146276,1.0,1.0,,,,,
1949,89578,3898,0.006647431996426196,1.0,1.0,,,,,
1950,89628,3900,0.00836801332835023,1.0,1.0,,,,,
1951,89678,3902,0.008446178960061843,1.0,1.0,,,,,
1952,89712,3904,0.013127325981348576,1.0,1.0,,,,,
1953,89762,3906,0.0070098410186494675,1.0,1.0,0.009826707939702715,1.0,1.0,,
1954,89796,3908,0.011596762118452376,1.0,1.0,,,,,
1955,89830,3910,0.009558978579332801,1.0,1.0,,,,,
1956,89880,3912,0.008196173438324196,1.0,1.0,,,,,
1957,89930,3914,0.005977137628233417,1.0,1.0,,,,,
1958,89964,3916,0.008187667967745256,1.0,1.0,,,,,
1959,90014,3918,0.011624114921267505,1.0,1.0,,,,,
1960,90064,3920,0.007159109570792073,1.0,1.0,,,,,
1961,90114,3922,0.006174768747734636,1.0,1.0,0.007023765946767497,1.0,1.0,,
1962,90164,3924,0.010792011464848011,1.0,1.0,,,,,
1963,90198,3926,0.013589220180585927,1.0,1.0,,,,,
1964,90248,3928,0.0038810581244494344,1.0,1.0,,,,,
1965,90282,3930,0.008178868367691336,1.0,1.0,,,,,
1966,90316,3932,0.010641547394762937,1.0,1.0,,,,,
1967,90350,3934,0.010112940613232696,1.0,1.0,,,,,
1968,90400,3936,0.01002223561749408,1.0,1.0,,,,,
1969,90450,3938,0.0072309064926419815,1.0,1.0,0.008030377391736086,1.0,1.0,,
1970,90500,3940,0.00833428375539294,1.0,1.0,,,,,
1971,90550,3942,0.006670774144661398,1.0,1.0,,,,,
1972,90600,3944,0.007417307474026985,1.0,1.0,,,,,
1973,90650,3946,0.00939658040521664,1.0,1.0,,,,,
1974,90700,3948,0.007493823263831322,1.0,1.0,,,,,
1975,90750,3950,0.008372714431510341,1.0,1.0,,,,,
1976,90800,3952,0.005942238733684254,1.0,1.0,,,,,
1977,90850,3954,0.00650442122306193,1.0,1.0,0.011621642113719872,1.0,1.0,,
1978,90884,3956,0.011381405237361124,1.0,1.0,,,,,
1979,90918,3958,0.009126374408795643,1.0,1.0,,,,,
1980,90968,3960,0.006191494467446432,1.0,1.0,,,,,
1981,91018,3962,0.005137297345265021,1.0,1.0,,,,,
1982,91068,3964,0.006709826368581466,1.0,1.0,,,,,
1983,91118,3966,0.007396574331438188,1.0,1.0,,,,,
1984,91168,3968,0.006388822810879743,1.0,1.0,,,,,
1985,91218,3970,0.007128102251589183,1.0,1.0,0.008044537098468254,1.0,1.0,,
1986,91252,3972,0.009148740563247203,1.0,1.0,,,,,
1987,91302,3974,0.005813293387411704,1.0,1.0,,,,,
1988,91352,3976,0.004724808814075535,1.0,1.0,,,,,
1989,91402,3978,0.005538897129405502,1.0,1.0,,,,,
1990,91452,3980,0.005076070127787488,1.0,1.0,,,,,
1991,91502,3982,0.008790531562452297,1.0,1.0,,,,,
1992,91552,3984,0.008688668374014127,1.0,1.0,,,,,
1993,91586,3986,0.010405174271887746,1.0,1.0,0.006616878941263546,1.0,1.0,,
1994,91620,3988,0.009556847740991543,1.0,1.0,,,,,
1995,91654,3990,0.008144888203378713,1.0,1.0,,,,,
1996,91704,3992,0.007128493287737001,1.0,1.0,,,,,
1997,91738,3994,0.010888226138618508,1.0,1.0,,,,,
1998,91788,3996,0.005829338649746584,1.0,1.0,,,,,
1999,91838,3998,0.009034136798152398,1.0,1.0,,,,,
2000,91888,4000,0.007817852709470259,1.0,1.0,,,,,
2001,91922,4002,0.009100709058048972,1.0,1.0,0.009799972260489462,1.0,1.0,,
2002,91972,4004,0.009034456733671401,1.0,1.0,,,,,
2003,92006,4006,0.006312779778072581,1.0,1.0,,,,,
2004,92056,4008,0.01273762961892956,1.0,1.0,,,,,
2005,92106,4010,0.004799360971034616,1.0,1.0,,,,,
2006,92156,4012,0.00732419740104092,1.0,1.0,,,,,
2007,92206,4014,0.008081911766435988,1.0,1.0,,,,,
2008,92256,4016,0.005910045541533388,1.0,1.0,,,,,
2009,92306,4018,0.00751679864673406,1.0,1.0,0.013657626571779248,1.0,1.0,,
2010,92340,4020,0.008188651778819462,1.0,1.0,,,,,
2011,92390,4022,0.006457390276663471,1.0,1.0,,,,,
2012,92440,4024,0.006962028597646205,1.0,1.0,,,,,
2013,92490,4026,0.006299302783208323,1.0,1.0,,,,,
2014,92540,4028,0.006876901068876008,1.0,1.0,,,,,
2015,92590,4030,0.00744344245248764,1.0,1.0,,,,,
2016,92640,4032,0.010488869613507368,1.0,1.0,,,,,
2017,92690,4034,0.006999839422446523,1.0,1.0,0.019768183749008586,1.0,1.0,,
2018,92724,4036,0.009047581946910839,1.0,1.0,,,,,
2019,92774,4038,0.007909300995192438,1.0,1.0,,,,,
2020,92824,4040,0.005637068406945882,1.0,1.0,,,,,
2021,92874,4042,0.00652965433957841,1.0,1.0,,,,,
2022,92924,4044,0.007132953097954746,1.0,1.0,,,,,
2023,92974,4046,0.008118084856525721,1.0,1.0,,,,,
2024,93024,4048,0.007877075876290102,1.0,1.0,,,,,
2025,93074,4050,0.0063273935371614696,1.0,1.0,0.008474697132693526,1.0,1.0,,
2026,93124,4052,0.006367438940870946,1.0,1.0,,,,,
2027,93174,4054,0.007558196146686479,1.0,1.0,,,,,
2028,93208,4056,0.010227160559131221,1.0,1.0,,,,,
2029,93258,4058,0.011191462094689087,1.0,1.0,,,,,
2030,93308,4060,0.006088299627200513,1.0,1.0,,,,,
2031,93358,4062,0.00747659871736308,1.0,1.0,,,,,
2032,93392,4064,0.008078612432117894,1.0,1.0,,,,,
2033,93442,4066,0.009087835067397996,1.0,1.0,0.00808419227446213,1.0,1.0,,
2034,93492,4068,0.00969887053561879,1.0,1.0,,,,,
2035,93526,4070,0.00748998715736434,1.0,1.0,,,,,
2036,93576,4072,0.010053941688637073,1.0,1.0,,,,,
2037,93626,4074,0.00811026139867361,1.0,1.0,,,,,
2038,93676,4076,0.00374512929482042,1.0,1.0,,,,,
2039,93710,4078,0.009277235994467788,1.0,1.0,,,,,
2040,93760,4080,0.009534475770501559,1.0,1.0,,,,,
2041,93810,4082,0.006588142197239222,1.0,1.0,0.012126181569787491,1.0,1.0,,
2042,93860,4084,0.009486470045926438,1.0,1.0,,,,,
2043,93894,4086,0.009616903064545285,1.0,1.0,,,,,
2044,93928,4088,0.006026781362147489,1.0,1.0,,,,,
2045,93978,4090,0.007428773018332416,1.0,1.0,,,,,
2046,94028,4092,0.006815589035450482,1.0,1.0,,,,,
2047,94078,4094,0.007010632920373609,1.0,1.0,,,,,
2048,94128,4096,0.006187430424203437,1.0,1.0,,,,,
2049,94178,4098,0.0063728420548902895,1.0,1.0,0.010664447940651234,1.0,1.0,,
2050,94212,4100,0.010420329415467222,1.0,1.0,,,,,
2051,94262,4102,0.0058342529974168165,1.0,1.0,,,,,
2052,94312,4104,0.007029930229072837,1.0,1.0,,,,,
2053,94362,4106,0.008860655262596993,1.0,1.0,,,,,
2054,94412,4108,0.006149639715179849,1.0,1.0,,,,,
2055,94462,4110,0.005216024542480207,1.0,1.0,,,,,
2056,94496,4112,0.008999485657918454,1.0,1.0,,,,,
2057,94546,4114,0.005385192709579391,1.0,1.0,0.02227634292108263,1.0,1.0,,
2058,94596,4116,0.008097560030415707,1.0,1.0,,,,,
2059,94646,4118,0.006671339767235811,1.0,1.0,,,,,
2060,94696,4120,0.011600937297290177,1.0,1.0,,,,,
2061,94730,4122,0.006151708412456856,1.0,1.0,,,,,
2062,94780,4124,0.003630528957261087,1.0,1.0,,,,,
2063,94830,4126,0.005752879669216213,1.0,1.0,,,,,
2064,94880,4128,0.008254412083857592,1.0,1.0,,,,,
2065,94930,4130,0.00813951011446837,1.0,1.0,0.00776376318842343,1.0,1.0,,
2066,94980,4132,0.006896329936787044,1.0,1.0,,,,,
2067,95030,4134,0.008018395924879464,1.0,1.0,,,,,
2068,95080,4136,0.009283751603041802,1.0,1.0,,,,,
2069,95114,4138,0.008887340906076135,1.0,1.0,,,,,
2070,95148,4140,0.008222364446084214,1.0,1.0,,,,,
2071,95198,4142,0.005900216164035424,1.0,1.0,,,,,
2072,95232,4144,0.006792173909093435,1.0,1.0,,,,,
2073,95282,4146,0.008369120713510559,1.0,1.0,0.010515401830885764,1.0,1.0,,
2074,95332,4148,0.006102221993614117,1.0,1.0,,,,,
2075,95382,4150,0.00796829438863085,1.0,1.0,,,,,
2076,95432,4152,0.013277584905684611,1.0,1.0,,,,,
2077,95482,4154,0.009003258708083498,1.0,1.0,,,,,
2078,95532,4156,0.005484465955749252,1.0,1.0,,,,,
2079,95582,4158,0.008810415481284698,1.0,1.0,,,,,
2080,95632,4160,0.007117402946452862,1.0,1.0,,,,,
2081,95682,4162,0.005443858857564124,1.0,1.0,0.012087169704290846,1.0,1.0,,
2082,95732,4164,0.0056458086421677,1.0,1.0,,,,,
2083,95766,4166,0.009573956049406432,1.0,1.0,,,,,
2084,95816,4168,0.009069254357044657,1.0,1.0,,,,,
2085,95866,4170,0.00841295106730712,1.0,1.0,,,,,
2086,95916,4172,0.008256864278168147,1.0,1.0,,,,,
2087,95966,4174,0.004249627269150172,1.0,1.0,,,,,
2088,96016,4176,0.007790842803075672,1.0,1.0,,,,,
2089,96066,4178,0.004057401128428259,1.0,1.0,0.010189935990778592,1.0,1.0,,
2090,96116,4180,0.0064276643451249066,1.0,1.0,,,,,
2091,96150,4182,0.009319337206024016,1.0,1.0,,,,,
2092,96200,4184,0.005316566931876424,1.0,1.0,,,,,
2093,96250,4186,0.007192003001338397,1.0,1.0,,,,,
2094,96300,4188,0.005556355353514467,1.0,1.0,,,,,
2095,96350,4190,0.007251061972737602,1.0,1.0,,,,,
2096,96384,4192,0.010797032610523161,1.0,1.0,,,,,
2097,96434,4194,0.007678748171080562,1.0,1.0,0.007921253444308149,1.0,1.0,,
2098,96468,4196,0.00907970009609585,1.0,1.0,,,,,
2099,96518,4198,0.007323889266469148,1.0,1.0,,,,,
2100,96568,4200,0.007277769048973824,1.0,1.0,,,,,
2101,96618,4202,0.00825113494773679,1.0,1.0,,,,,
2102,96668,4204,0.008820917702533205,1.0,1.0,,,,,
2103,96702,4206,0.015298593179952606,1.0,1.0,,,,,
2104,96736,4208,0.009201101095379726,1.0,1.0,,,,,
2105,96786,4210,0.009532472174438075,1.0,1.0,0.012556171143137774,1.0,1.0,,
2106,96836,4212,0.008448523401207999,1.0,1.0,,,,,
2107,96886,4214,0.004953932415622736,1.0,1.0,,,,,
2108,96936,4216,0.007831622683037267,1.0,1.0,,,,,
2109,96986,4218,0.007395181761489529,1.0,1.0,,,,,
2110,97036,4220,0.0054257956092359895,1.0,1.0,,,,,
2111,97086,4222,0.005822338341128368,1.0,1.0,,,,,
2112,97120,4224,0.009031988391746282,1.0,1.0,,,,,
2113,97170,4226,0.006603795455429992,1.0,1.0,0.009099723504932627,1.0,1.0,,
2114,97220,4228,0.011037274094505658,1.0,1.0,,,,,
2115,97270,4230,0.01366479183010167,1.0,1.0,,,,,
2116,97320,4232,0.005767137124370218,1.0,1.0,,,,,
2117,97370,4234,0.0053675172306486725,1.0,1.0,,,,,
2118,97420,4236,0.009183745425744405,1.0,1.0,,,,,
2119,97470,4238,0.007793616905372288,1.0,1.0,,,,,
2120,97504,4240,0.007753688077848579,1.0,1.0,,,,,
2121,97554,4242,0.005623910487051091,1.0,1.0,0.009954098122711913,1.0,1.0,,
2122,97604,4244,0.006886510795886616,1.0,1.0,,,,,
2123,97654,4246,0.00783873084201332,1.0,1.0,,,,,
2124,97688,4248,0.00832009368098369,1.0,1.0,,,,,
2125,97722,4250,0.010081624582001895,1.0,1.0,,,,,
2126,97756,4252,0.008306231611154544,1.0,1.0,,,,,
2127,97806,4254,0.005712128575788142,1.0,1.0,,,,,
2128,97856,4256,0.0074528541100568205,1.0,1.0,,,,,
2129,97890,4258,0.012796124801261613,1.0,1.0,0.00957064150564662,1.0,1.0,,
2130,97924,4260,0.011258259755160224,1.0,1.0,,,,,
2131,97974,4262,0.008707685121444228,1.0,1.0,,,,,
2132,98024,4264,0.0052459557833392035,1.0,1.0,,,,,
2133,98058,4266,0.010101749824993931,1.0,1.0,,,,,
2134,98092,4268,0.01076526367106169,1.0,1.0,,,,,
2135,98142,4270,0.006522841294345625,1.0,1.0,,,,,
2136,98192,4272,0.005237888094043418,1.0,1.0,,,,,
2137,98242,4274,0.008295102923754597,1.0,1.0,0.005978655866580062,1.0,1.0,,
2138,98292,4276,0.00941905783515646,1.0,1.0,,,,,
2139,98342,4278,0.006788784856392643,1.0,1.0,,,,,
2140,98392,4280,0.006446934418107351,1.0,1.0,,,,,
2141,98426,4282,0.012287107088055792,1.0,1.0,,,,,
2142,98476,4284,0.009617248008814179,1.0,1.0,,,,,
2143,98526,4286,0.005154446849937434,1.0,1.0,,,,,
2144,98576,4288,0.005232612231721987,1.0,1.0,,,,,
2145,98626,4290,0.004171924577807621,1.0,1.0,0.00924727809691028,1.0,1.0,,
2146,98676,4292,0.004977713892946933,1.0,1.0,,,,,
2147,98710,4294,0.010042876103848356,1.0,1.0,,,,,
2148,98760,4296,0.006762244283186191,1.0,1.0,,,,,
2149,98810,4298,0.006411494244378796,1.0,1.0,,,,,
2150,98860,4300,0.006745262027909007,1.0,1.0,,,,,
2151,98910,4302,0.006784067830477814,1.0,1.0,,,,,
2152,98960,4304,0.006651376053222767,1.0,1.0,,,,,
2153,99010,4306,0.008220826583248974,1.0,1.0,0.007406300261527008,1.0,1.0,,
2154,99060,4308,0.0050429454242093405,1.0,1.0,,,,,
2155,99110,4310,0.00756474782084941,1.0,1.0,,,,,
2156,99144,4312,0.006713721526193695,1.0,1.0,,,,,
2157,99194,4314,0.00731161668192262,1.0,1.0,,,,,
2158,99244,4316,0.004539858785247001,1.0,1.0,,,,,
2159,99294,4318,0.0070715030441629275,1.0,1.0,,,,,
2160,99344,4320,0.005807981098105893,1.0,1.0,,,,,
